book_id,Title,Author,Publication Year
3908591,"Gruffen (The Dragons of Wayward Crescent, #1)",Chris d'Lacey,2009
3933510,Fortune's Magic Farm,Suzanne Selfors,No year listed
3943162,"Watch Me Throw the Ball! (Elephant & Piggie, #8)",Mo Willems,2009
3999244,Fifteen Animals!,Sandra Boynton,2008
4010047,Wangari's Trees of Peace: A True Story from Africa,Jeanette Winter,2008
4082037,How Oliver Olson Changed the World,Claudia Mills,2009
4237385,My People,Langston Hughes,2009
4241738,Scaredy Kat (Suddenly Supernatural #2),Elizabeth Cody Kimmel,2009
4271837,The Doghouse,Jan Thomas,2008
4290363,Naked Mole Rat Gets Dressed,Mo Willems,2009
4314911,"Annie's Adventures (Sisters Eight, #1)",Lauren Baratz-Logsted,2008
4343683,Emmaline and the Bunny,Katherine Hannigan,2009
4531717,"Love, Splat",Rob Scotton,2008
4581447,"The Ring of Rocamadour (The Red Blazer Girls, #1)",Michael D. Beil,2009
4590830,Matilde,Roald Dahl,1995
4835838,"11 Birthdays (Willow Falls, #1)",Wendy Mass,2009
4835906,We Can't All Be Rattlesnakes,Patrick Jennings,2009
4861394,"Big Cat, Small Cat",Ami Rubinger,2009
4877325,If You Were a Penguin,Wendell Minor,2008
4881647,Umbrella Summer,Lisa Graff,2009
4883204,The Boy in the Dress,David Walliams,2008
4904163,Chicken Butt,Erica S. Perl,2009
5001735,You Never Heard of Sandy Koufax?!,Jonah Winter,2009
5086402,"The Yggyssey: How Iggy Wondered What Happened to All the Ghosts, Found Out Where TheyWent, and Went There",Daniel Pinkwater,2009
5115619,Charlie dan Pabrik Cokelat Ajaib,Roald Dahl,2008
5116480,"How to Ride a Dragon's Storm (How to Train Your Dragon, #7)",Cressida Cowell,2008
5280620,The Hair of Zoe Fleefenbacher Goes to School,Laurie Halse Anderson,2009
5344850,Miss Dorothy and Her Bookmobile,Gloria Houston,2011
5408376,Moonshot: The Flight of Apollo 11,Brian Floca,2009
5447354,Goldilicious,Victoria Kann,2009
5499910,Spoon,Amy Krouse Rosenthal,2009
5523614,Erika-San,Allen Say,2009
5530988,The Curious Garden,Peter  Brown,2009
5564784,Scaredy Squirrel at Night,Melanie Watt,2009
5698821,Llama Llama Misses Mama,Anna Dewdney,2009
5763979,The Dunderheads,Paul Fleischman,2009
5861926,"The Sword Thief (The 39 Clues, #3)",Peter Lerangis,2009
5865970,The Day-Glo Brothers: The True Story of Bob and Joe Switzer's Bright Ideas and Brand-New Colors,Chris  Barton,No year listed
5937285,الأمير الصغير,Antoine de Saint-Exupery,2004
5954267,The Plot Chickens,Mary Jane Auch,2009
5954650,"A Good Night for Ghosts (Magic Tree House, #42)",Mary Pope Osborne,2009
5955260,Ron's Big Mission,Rose Blue,No year listed
5960144,فيزو أصبح سعيدًا,wlyd Thr,No year listed
5972040,Beyond the Grave (The 39 Clues #4),Jude Watson,2009
5984611,Tickle Monster,Josie Bissett,2008
5986348,Tsunami!,Kimiko Kajikawa,2009
5986665,كشكول الرسام,mHyy ldyn llbd,2003
5988584,The Naming of Tishkin Silk,Glenda Millard,2003
5989515,"The Wyrm King (Beyond the Spiderwick Chronicles, #3)",Holly Black,2009
6012397,Little Oink,Amy Krouse Rosenthal,2009
6041535,The Enormous Crocodile: Si Buaya Raksasa,Roald Dahl,2006
6055994,How Full Is Your Bucket? For Kids,Tom Rath,2009
6087319,Robot Zot!,Jon Scieszka,No year listed
6088258,Wink: The Ninja Who Wanted to be Noticed,J.C. Phillipps,No year listed
6093004,"My Rotten Life (Nathan Abercrombie, Accidental Zombie, #1)",David Lubar,2009
6100264,"The Beautiful Stories of Life: Six Greek Myths, Retold",Cynthia Rylant,2009
6101845,Higher! Higher!,Leslie Patricelli,2009
6116411,The Mysterious Benedict Society - Persekutuan Misterius Benedict,Trenton Lee Stewart,2009
6120625,Only a Witch Can Fly,Alison McGhee,No year listed
6121819,Red Sings from Treetops: A Year in Colors,Joyce Sidman,2009
6125001,A Book,Mordicai Gerstein,2009
6135987,Crow Call,Lois Lowry,2009
6150990,"Dying to Meet You (43 Old Cemetery Road, #1)",Kate Klise,2009
6162677,Book Fiesta!: Celebrate Children's Day/Book Day; Celebremos El dia de los ninos/El dia de los libros,Pat Mora,2009
6163948,Emma Jean Lazarus Fell in Love,Lauren Tarshis,2009
6164612,Escape Under the Forever Sky,Eve Yohalem,2009
6177287,Operation Redwood,S. Terrell French,2009
6185020,"Mermaid Queen: The Spectacular True Story Of Annette Kellerman, Who Swam Her Way To Fame, Fortune  Swimsuit History!",Shana Corey,2009
6185114,Are You A Horse?,Andy Rash,2009
6185121,Wombat Walkabout,Carol Diggory Shields,2009
6201557,"Anna Hibiscus (Anna Hibiscus, #1)",Atinuke,2010
6202352,Melonhead,Katy Kelly,No year listed
6202568,"Elephants Cannot Dance! (Elephant & Piggie, #9)",Mo Willems,2009
6218037,The Giraffe and The Pelly and Me: Si Jerapah dan Si Pelly dan Aku,Roald Dahl,2006
6222756,Writing Picture Books: A Hands-On Guide from Story Creation to Publication,Ann Whitford Paul,2009
6249757,"The Fourth Apprentice (Warriors: Omen of the Stars, #1)",Erin Hunter,2009
6261530,Wild Girl,Patricia Reilly Giff,2009
6270527,Ivy in Bloom: The Poetry of Spring from Great Poets and Writers from the Past,Vanita Oelschlager,2009
6279600,The Brilliant Fall of Gianna Z.,Kate Messner,No year listed
6280451,Silverlicious,Victoria Kann,2011
6280454,Emeraldalicious,Victoria Kann,2013
6281383,Billy Twitters and His Blue Whale Problem,Mac Barnett,2009
6281384,Guess Again!,Mac Barnett,2009
6281385,"The Case of the Case of Mistaken Identity (Brixton Brothers, #1)",Mac Barnett,2009
6282066,"100 Cupboards (The 100 Cupboards, #1)",N.D. Wilson,2011
6284676,"Frankie Pickle and the Closet of Doom (Frankie Pickle, #1)",Eric Wight,2009
6296235,Redwoods,Jason Chin,2009
6305617,Mr. Fox yang Fantastis,Roald Dahl,2001
6305996,Mercy Watson: Something Wonky This Way Comes (Mercy Watson #6),Kate DiCamillo,2009
6315657,"Down, Down, Down: A Journey to the Bottom of the Sea",Steve Jenkins,2009
6315891,The Secret of the Sacred Scarab,Fiona Ingram,2008
6321821,Princess Hyacinth: The Surprising Tale of a Girl Who Floated,Florence Parry Heide,No year listed
6328136,"Flip, Flap, Fly!: A Book for Babies Everywhere",Phyllis Root,2009
6330332,In Our Mothers' House,Patricia Polacco,2009
6330420,Doctor Proctor's Fart Powder (Doctor Proctor #1),Jo Nesbo,2009
6330886,"Allergic to Camping, Hiking, and Other Natural Disasters (Alvin Ho, #2)",Lenore Look,No year listed
6340266,حوار بين طفل ساذج وقط مثقف,'Hmd bhjt,2009
6348800,The Witches - Ratu Penyihir,Roald Dahl,2002
6351241,Captain Nobody,Dean Pitchford,No year listed
6352078,Tell Me a Dragon,Jackie Morris,2009
6353418,"Pigs Make Me Sneeze! (Elephant & Piggie, #10)",Mo Willems,2009
6361822,The Rabbit Problem,Emily Gravett,2010
6379158,Nasreen's Secret School: A True Story from Afghanistan,Jeanette Winter,2009
6383654,Dewey: There's a Cat in the Library!,Vicki Myron,2009
6387602,Little Mouse Gets Ready: TOON Level 1,Jeff Smith,2009
6393047,"The Viper's Nest (39 Clues, #7)",Peter Lerangis,2010
6398264,Can You Make a Scary Face?,Jan Thomas,No year listed
6399392,Jeremy Draws a Monster,Peter McCarty,No year listed
6399406,Have I Got a Book for You!,Melanie Watt,2009
6399408,"Skippyjon Jones Lost in Spice (Skippyjon Jones, #5)",Judy Schachner,2009
6399410,Pouch!,David Ezra Stein,2009
6399414,Imogene's Last Stand,Candace Fleming,No year listed
6405197,"The Indian in the Cupboard (Indian in the Cupboard, #1)",Lynne Reid Banks,1982
6406709,The Gingerbread Pirates,Kristin Kladstrup,2009
6411531,The Secret of Zoom,Lynne Jonell,2009
6414013,Pingo,Brandon Mull,2009
6414238,Spot the Plot: A Riddle Book of Book Riddles,J. Patrick Lewis,2009
6420412,The Small Adventure of Popeye and Elvis,Barbara O'Connor,2009
6425120,"Leprechaun in Late Winter (Magic Tree House, #43)",Mary Pope Osborne,2010
6435965,Hetty Feather,Jacqueline Wilson,2009
6439641,"Luv Ya Bunches (Flower Power, #1)",Lauren Myracle,2009
6455548,"NERDS: National Espionage, Rescue, and Defense Society (NERDS, #1)",Michael Buckley,2009
6469790,"A Season of Gifts (A Long Way from Chicago, #3)",Richard Peck,No year listed
6506031,Birds of a Feather: A Book of Idioms and Silly Pictures,Vanita Oelschlager,2009
6514039,Hot Rod Hamster,Cynthia Lord,2010
6519587,"Cat the Cat, Who is That?",Mo Willems,2010
6520754,Mama Miti: Wangari Maathai and the Trees of Kenya,Donna Jo Napoli,2010
6525501,The Duchess of Whimsy,Randall de Seve,2009
6525666,Wag!,Patrick McDonnell,2009
6526671,The Book That Eats People,John   Perry,2009
6527940,Finn Throws a Fit,David Elliott,2009
6531752,Who Wants to Be a Poodle I Don't,Lauren Child,2009
6534132,The Lion and the Mouse,Jerry Pinkney,2009
6536509,14 Cows for America,Carmen Agra Deedy,2009
6536675,How Do Dinosaurs Say I Love You?,Jane Yolen,2009
6536681,Testing the Ice: A True Story About Jackie Robinson,Sharon Robinson,2009
6546107,The Princess and the Packet of Frozen Peas,Tony  Wilson,No year listed
6547563,"Fading Echoes (Warriors: Omen of the Stars, #2)",Erin Hunter,2010
6547649,Surf War!: A Folktale from the Marshall Islands,Margaret Read MacDonald,2009
6552772,The Miraculous Journey of Edward Tulane,Kate DiCamillo,2011
6553138,"Guinea Dog (Guinea Dog, #1)",Patrick Jennings,2010
6557873,"Night-Night, Little Pookie",Sandra Boynton,2009
6561511,The Super Hungry Dinosaur,Martin Waddell,2009
6562659,All the World,Liz Garton Scanlon,2009
6566417,Big Bear Hug,Nicholas Oldland,2009
6567770,Tarra & Bella: The Elephant and Dog Who Became Best Friends,Carol Buckley,No year listed
6568364,The Legend of Ninja Cowboy Bear,David Bruins,2009
6574267,EllRay Jakes Is Not a Chicken,Sally Warner,2011
6576802,But Who Will Bell the Cats?,Cynthia von Buhler,2009
6578293,"Dog Days (Diary of a Wimpy Kid, #4)",Jeff Kinney,2009
6588433,Diary si Bocah Tengil,Jeff Kinney,2009
6609700,Keeper,Kathi Appelt,2010
6609848,"The Sixty-Eight Rooms (Sixty-Eight Rooms, #1)",Marianne Malone,No year listed
6609856,Star in the Forest,Laura Resau,No year listed
6611641,Turkey Trouble,Wendi Silvano,2009
6616127,Waiting for Winter,Sebastian Meschenmoser,2009
6618257,The Story of Snow: The Science of Winter's Wonder,Mark Cassino,2009
6618288,Alphabeasties and Other Amazing Types,Sharon Werner,2009
6618434,The Grand Mosque of Paris: A Story of How Muslims Saved Jews During the Holocaust,Karen Gray Ruelle,2009
6620483,"Zoobreak (Swindle, #2)",Gordon Korman,2009
6629316,Big Red Lollipop,Rukhsana Khan,2010
6633762,Duck & Goose Find A Pumpkin,Tad Hills,No year listed
6636419,Northward to the Moon (My One Hundred Adventures #2),Polly Horvath,No year listed
6640519,Yummy: Eight Favorite Fairy Tales,Lucy Cousins,2009
6642732,"I am Going! (Elephant and Piggie, #11)",Mo Willems,2010
6643714,"Over My Dead Body (43 Old Cemetery Road, #2)",Kate Klise,2009
6644750,The Sandwich Swap,Rania Al Abdullah,2010
6657633,Too Purpley! (Too! Books),Jean Reidy,No year listed
6661022,How to Survive Middle School,Donna Gephart,2010
6672874,Carnivores,Aaron Reynolds,2013
6681082,The True Gift: A Christmas Story,Patricia MacLachlan,No year listed
6693784,Never Smile at a Monkey: And 17 Other Important Things to Remember,Steve Jenkins,2009
6694797,"Here Comes the Big, Mean Dust Bunny!",Jan Thomas,2009
6694805,The Mitten,Jim Aylesworth,No year listed
6696465,"Finally (Willow Falls, #2)",Wendy Mass,2010
6697305,"Storm Warning (The 39 Clues, #9)",Linda Sue Park,2010
6704296,Attack of the Fluffy Bunnies,Andrea Beaty,2010
6744143,Emily's Fortune,Phyllis Reynolds Naylor,2010
6757375,The Christmas Magic,Lauren Thompson,2009
6787413,The Secret Garden: Persahabatan Sejati di Tengah Taman Rahasia,Frances Hodgson Burnett,2009
6798776,Bridget's Beret,Tom Lichtenheld,No year listed
6817038,"The Summer Before (The Baby-Sitters Club, #0.5)",Ann M. Martin,2010
6829464,The Magician's Elephant - Gajah Sang Penyihir,Kate DiCamillo,2009
6855239,The Quiet Book,Deborah Underwood,2010
6875195,Bedtime for Mommy,Amy Krouse Rosenthal,No year listed
6898517,Here Comes the Garbage Barge!,Jonah Winter,2010
6903371,Wow! Said the Owl,Tim Hopgood,2009
6930087,The Santa Trap,Jonathan Emmett,2009
6931452,The Kingdom of Fantasy (The Kingdom of Fantasy #1),Geronimo Stilton,2009
6936332,1001 Children's Books You Must Read Before You Grow Up,Julia Eccleshare,No year listed
6943747,Otto: the Autobiography of a Teddy Bear,Tomi Ungerer,2010
6948364,No T. Rex in the Library,Toni Buzzeo,2010
6948544,The Purple Kangaroo,Michael Ian Black,2009
6948833,Pop!: The Invention of Bubble Gum,Meghan Mccarthy,2010
6948975,Jump!,Scott M. Fischer,2010
6984433,"We the Children (Benjamin Pratt & the Keepers of the School, #1)",Andrew Clements,2010
6984768,Not All Princesses Dress in Pink,Jane Yolen,2010
6989916,My Brother Charlie,Holly Robinson Peete,2010
6990402,The Extraordinary Mark Twain,Barbara Kerley,2010
6998617,Adventures of a Cat-Whiskered Girl,Daniel Pinkwater,No year listed
7021336,"The Case of the Lost Boy (The Buddy Files, #1)",Dori Hillestad Butler,2010
7028661,Miss Brooks Loves Books!,Barbara Bottner,No year listed
7030777,Sit-In: How Four Friends Stood Up by Sitting Down,Andrea Davis Pinkney,2010
7037480,11 Birthdays: A Wish Novel,Wendy Mass,2010
7052408,Chester's Masterpiece,Melanie Watt,2010
7071785,Cupcake,Charise Mericle Harper,2010
7091314,"The Basilisk’s Lair (Nathaniel Fludd, Beastologist, #2)",R.L. LaFevers,2010
7093935,Cloud Tea Monkeys,Mal Peet,2010
7095136,The Pirate of Kindergarten,George Ella Lyon,2010
7095181,Biblioburro: A True Story from Colombia,Jeanette Winter,2010
7096916,The Heart and the Bottle,Oliver Jeffers,No year listed
7097128,The Princess Who Had No Kingdom,Ursula Jones,2009
7123496,Gracias/Thanks,Pat Mora,2005
7132321,Esio Trot: Aruk-aruk,Roald Dahl,2006
7139968,"Clementine, Friend of the Week (Clementine, #4)",Sara Pennypacker,2010
7144222,Summer Birds: The Butterflies of Maria Merian,Margarita Engle,No year listed
7149888,My Garden,Kevin Henkes,2010
7150156,"Oh, Daddy!",Bob Shea,2010
7150174,"The Strange Case of Origami Yoda (Origami Yoda, #1)",Tom Angleberger,2010
7150178,"Big Nate: In a Class by Himself (Big Nate Novels, #1)",Lincoln Peirce,2010
7151485,The Easter Egg,Jan Brett,2010
7153986,Smells Like Dog,Suzanne Selfors,2010
7170135,Ladybug Girl at the Beach,David Soman,2010
7171620,The Monster Princess,D.J. MacHale,2010
7171665,A Pig Parade Is a Terrible Idea,Michael Ian Black,2010
7171789,Monsters Eat Whiny Children,Bruce Eric Kaplan,2010
7171946,The Boss Baby,Marla Frazee,2010
7172048,Mostly Monsterly,Tammi Sauer,2010
7172060,Milo: Sticky Notes and Brain Freeze,Alan Silberberg,2010
7172082,Zombie in Love,Kelly DiPucchio,2011
7188023,Postcards from a War,Vanita Oelschlager,2009
7197913,"The Wide-Awake Princess (Wide-Awake Princess, #1)",E.D. Baker,No year listed
7199828,"Aphrodite the Beauty (Goddess Girls, #3)",Joan Holub,2010
7222455,Seeds of Change: Planting a Path to Peace,Jen Cullerton Johnson,2010
7224717,"City Dog, Country Frog",Mo Willems,2010
7226704,The Dancing Pancake,Eileen Spinelli,No year listed
7259969,"My Life as a Book (My Life, #1)",Janet Tashjian,No year listed
7265244,Danny Si Juara Dunia,Roald Dahl,2006
7268995,A Sick Day for Amos McGee,Philip C. Stead,No year listed
7274680,The Scarecrow & His Servant,Philip Pullman,2009
7293597,The Healing Spell,Kimberley Griffiths Little,2010
7295428,Back of the Bus,Aaron Reynolds,2010
7309819,"SPHDZ (Spaceheadz, #1)",Jon Scieszka,No year listed
7327318,"How to Grow Up and Rule the World, by Vordak the Incomprehensible (Vordak #1)",Scott Seegert,2011
7327326,"Half Upon a Time (Half Upon a Time, #1)",James  Riley,2010
7327826,"Ling & Ting: Not Exactly the Same! (Ling & Ting, #1)",Grace Lin,2010
7382303,Olivia Goes to Venice,Ian Falconer,2010
7386860,Bunny Days,Tao Nyeu,No year listed
7438656,"Sleepy, Oh So Sleepy: A Picture Book",Denise Fleming,No year listed
7438670,Pigs to the Rescue: A Picture Book,John Himmelman,No year listed
7449671,Flora's Very Windy Day,Jeanne Birdsall,2010
7483091,Oh No!: Or How My Science Project Destroyed the World,Mac Barnett,2010
7493149,Mirror Mirror: A Book of Reverso Poems,Marilyn Singer,2010
7493592,Wonder Horse: The True Story of the World's Smartest Horse,Emily Arnold McCully,2010
7519327,The Very Fairy Princess,Julie Andrews Edwards,2010
7528717,The Wimpy Kid Movie Diary,Jeff Kinney,No year listed
7540259,Memoirs of a Goldfish,Devin Scillian,2010
7540751,Pecan Pie Baby,Jacqueline Woodson,No year listed
7552359,Zen Ghosts,Jon J. Muth,2010
7552387,Bones: Skeletons and How They Work,Steve Jenkins,2010
7594284,Penny Dreadful,Laurel Snyder,No year listed
7598284,The Secret Lives of Princesses,Philippe Lechermeier,2010
7616655,"Bink & Gollie (Bink & Gollie, #1)",Kate DiCamillo,2010
7621049,Word After Word After Word,Patricia MacLachlan,2010
7623958,Ubiquitous: Celebrating Nature's Survivors,Joyce Sidman,2010
7626074,The Fantastic Secret of Owen Jester,Barbara O'Connor,2010
7631620,مرحبا... هل من أحد هناك؟,Jostein Gaarder,2001
7650541,House of Dolls,Francesca Lia Block,No year listed
7654852,There Are No Cats in this Book,Viviane Schwarz,2010
7662594,Chalk,Bill Thomson,2010
7662733,Doodlebug: A Novel in Doodles,Karen Romano Young,2010
7683285,Kakapo Rescue: Saving the World's Strangest Parrot,Sy Montgomery,2010
7683345,"What's Your Sound, Hound the Hound?",Mo Willems,2010
7683459,"Time to Sleep, Sheep the Sheep!",Mo Willems,2010
7684987,A Pirate's Guide to First Grade,James Preller,No year listed
7684993,"School, Drool, and Other Daily Disasters (Justin Case, #1)",Rachel Vail,No year listed
7692533,The Junkyard Wonders,Patricia Polacco,2010
7699554,The Wonky Donkey,Craig Smith,2009
7734457,Boy: Kisah Masa Kecil,Roald Dahl,2010
7737834,Walls Within Walls,Maureen Sherry,2010
7739887,Elliot and the Goblin War (Underworld Chronicles #1),Jennifer A. Nielsen,No year listed
7746208,Ballet for Martha: Making Appalachian Spring,Jan Greenberg,No year listed
7755071,The BFG: Raksasa Besar yang Baik,Roald Dahl,2010
7755178,The Twits: Keluarga Twit pja,Roald Dahl,2003
7775569,"Artemis the Brave (Goddess Girls, #4)",Joan Holub,2010
7775666,Let's Count Goats!,Mem Fox,No year listed
7775718,Chicks Run Wild,Sudipta Bardhan-Quallen,2011
7775849,The Taking Tree: A Selfish Parody,Shrill Travesty,2010
7776054,Taman Rahasia - The Secret Garden,Frances Hodgson Burnett,2010
7783920,"Because of Mr. Terupt (Mr. Terupt, #1)",Rob Buyea,2010
7784196,"Knuffle Bunny Free: An Unexpected Diversion (Knuffle Bunny, #3)",Mo Willems,2010
7823514,Ghost Dog Secrets,Peg Kehret,No year listed
7823948,The Year Money Grew on Trees,Aaron Hawkins,2010
7826551,Edgar Allan's Official Crime Investigation Notebook,Mary Amato,2010
7833075,Jimi: Sounds Like a Rainbow: a Story of the Young Jimi Hendrix,Gary Golio,2010
7843500,The Rise and Fall of Mount Majestic,Jennifer Trafton,2010
7844798,"Can I Play Too? (Elephant & Piggie, #12)",Mo Willems,2010
7846067,"We are in a Book! (Elephant & Piggie, #13)",Mo Willems,2010
